id,rank,name,gender,country,region,age,weight,height,QFOneScore,QFOneRank,QFTwoScore,QFTwoRank,QFThreeScore,QFThreeRank,QFFourScore,QFFourRank,QFFiveScore,QFFiveRank
285969,4050,Bo Heyse,M,United States,North America,28,185 lb,69 in,164 reps,5477,13:57,3484,18:58,4207,840 lbs,2745,6:15,3819
531393,4050,Edgar Prat Galceran,M,Spain,Europe,34,84 kg,177 cm,176 reps,4277,14:17,3714,18:52,4113,788 lbs,4009,5:59,3619
1232954,4052,Az-Eddine Djebara,M,France,Europe,32,79 kg,173 cm,171 reps,4871,13:35,3208,17:04,2241,750 lbs,4876,58 reps,4541
14038,4053,Niclas Tonsberg Holm Hansen,M,Denmark,Europe,33,90 kg,177 cm,178 reps,4093,140 reps,6079,20:25,5249,884 lbs,1799,4:52,2523
236543,4054,Justin Whaley,M,United States,North America,34,245 lb,77 in,131 reps,6462,12 reps,6568,18:25,3671,920 lbs,1144,4:23,1899
877094,4055,Ivan Citroni,M,Italy,Europe,31,80 kg,175 cm,14:33,3735,12:42,2580,17:52,3101,726 lbs,5363,55 reps,4970
1806072,4056,Benjamin Howard,M,Australia,Oceania,29,,,135 reps,6373,171 reps,5830,16:25,1573,888 lbs,1714,6:50,4265
99249,4057,Maxime Charest,M,Canada,North America,30,,,14:58,3989,13:38,3248,17:22,2562,805 lbs,3574,,6385
1092771,4058,Alexander Ansell,M,Canada,North America,26,170 lb,6 in,13:12,2839,207 reps,4452,21:59,5927,815 lbs,3331,5:32,3211
1312442,4059,Sean Canavin,M,United States,North America,30,,,139 reps,6276,10:28,1065,14:35,264,642 lbs,6375,50 reps,5783
22754,4059,Bradley Futch,M,United States,North America,35,175 lb,67 in,13:09,2807,13:26,3101,20:27,5270,761 lbs,4639,6:25,3946
36305,4061,Leonardo Fontana,M,United States,North America,31,202 lb,71 in,12:57,2672,1 reps,6572,17:52,3101,891 lbs,1638,50 reps,5783
1864404,4062,George Rimmer,M,United Kingdom,Europe,20,87 kg,182 cm,138 reps,6302,208 reps,4332,16:10,1337,818 lbs,3258,58 reps,4541
8260,4063,Don Lowe,M,United States,North America,39,185 lb,68 in,13:44,3197,14:57,4168,19:11,4389,796 lbs,3808,6:46,4214
1944985,4064,John Vernon,M,United States,North America,25,218 lb,74 in,137 reps,6333,204 reps,4867,17:52,3101,866 lbs,2164,5:39,3316
743478,4064,Fabien Brumaud,M,France,Europe,35,,,177 reps,4176,13:49,3388,19:37,4749,788 lbs,4009,5:48,3459
1374279,4066,Joshua Symes,M,New Zealand,Oceania,34,,,13:56,3321,186 reps,5673,17:33,2749,772 lbs,4363,6:03,3676
1763326,4067,Bobby O'Neill,M,United States,North America,26,230 lb,72 in,170 reps,4992,75 reps,6458,160 reps,6457,960 lbs,633,3:56,1245
770840,4068,James Workman,M,Australia,Oceania,35,88 kg,178 cm,13:55,3311,14:52,4120,16:44,1893,717 lbs,5494,55 reps,4970
1770483,4069,Ethan Presgrove,M,United States,North America,22,160 lb,68 in,11:33,1788,13:25,3084,207 reps,6351,825 lbs,3099,52 reps,5468
549268,4070,Rhodri Beynon,M,United Kingdom,Europe,23,,,14:08,3449,205 reps,4725,20:40,5381,781 lbs,4171,4:30,2065
229149,4071,Rogerio Fernandes,M,Portugal,Europe,34,84 kg,180 cm,172 reps,4754,13:21,3046,16:40,1820,726 lbs,5363,56 reps,4809
660784,4072,Jesse Langbien,M,Australia,Oceania,28,84 kg,173 cm,12:04,2129,203 reps,4979,24:05,6280,871 lbs,2057,6:55,4352
291710,4073,Joel Holland,M,Canada,North America,33,193 lb,176 cm,172 reps,4754,206 reps,4574,19:02,4271,830 lbs,2979,5:33,3224
1950321,4074,Abel Rodriguez,M,Spain,Europe,27,88 kg,180 cm,151 reps,5964,155 reps,5981,15:53,1079,796 lbs,3808,5:17,2972
1141026,4074,Matteo Daublon,M,France,Europe,24,75 kg,173 cm,13:26,3009,13:24,3076,18:19,3555,750 lbs,4876,53 reps,5288
1956214,4076,Christopher Noguera,M,United States,North America,27,180 lb,65 in,11:57,2056,14:34,3917,22:44,6117,828 lbs,3043,57 reps,4672
982568,4077,Jonathan Fenlon,M,United Kingdom,Europe,31,78 kg,72 in,13:14,2858,178 reps,5763,17:05,2261,783 lbs,4116,56 reps,4809
924943,4078,João Limpo,M,Portugal,Europe,28,82 kg,181 cm,11:12,1592,,6585,13:52,65,690 lbs,5960,51 reps,5608
423278,4079,James Perry,M,United Kingdom,Europe,34,187 lb,5 in,161 reps,5611,203 reps,4979,17:13,2401,846 lbs,2607,6:46,4214
919317,4080,Matthew de Montfort,M,Australia,Oceania,33,87 kg,177 cm,12:29,2390,13:57,3484,18:48,4048,809 lbs,3506,,6385
1692838,4081,Guillermo Duarte,M,Paraguay,South America,23,,,11:12,1592,10:39,1175,118 reps,6473,712 lbs,5608,55 reps,4970
2210915,4082,Joseph Thomas-Greaves,M,United Kingdom,Europe,25,,,11:43,1903,10:32,1104,,6557,,6637,5:59,3619
2007489,4082,Peyton McCardwell,M,United States,North America,27,,,146 reps,6116,14:51,4115,16:30,1663,805 lbs,3574,6:55,4352
1251245,4084,Derek Boyer,M,United States,North America,32,200 lb,72 in,146 reps,6116,14:25,3819,18:05,3334,812 lbs,3424,5:27,3131
236264,4085,Trey Esponge,M,United States,North America,27,180 lb,70 in,13:22,2957,13:16,2972,17:44,2934,685 lbs,5994,55 reps,4970
992330,4086,Tuan anh Trinh,M,France,Europe,29,72 kg,169 cm,14:03,3401,12:35,2488,17:13,2401,704 lbs,5758,50 reps,5783
1873744,4086,Mark Reyneke,M,South Africa,Africa,26,78 kg,176 cm,13:06,2777,209 reps,4216,19:15,4439,800 lbs,3727,57 reps,4672
326076,4088,Darren Chai,M,Malaysia,Asia,33,162 lb,,14:29,3690,14:45,4039,20:03,5081,797 lbs,3800,5:33,3224
1910158,4089,Toni Sylvain,M,France,Europe,27,,,132 reps,6441,206 reps,4574,19:45,4858,906 lbs,1378,4:55,2584
1496739,4090,Rhys Samuel,M,United Kingdom,Europe,29,92 kg,182 cm,157 reps,5768,14:12,3642,17:55,3159,796 lbs,3808,5:49,3471
691463,4091,Simon Nilsson,M,Sweden,Europe,30,84 kg,169 cm,7:36,118,,6585,18:17,3520,774 lbs,4343,53 reps,5288
659099,4092,Frederick Strehlow,M,United States,North America,28,190 lb,68 in,14:12,3503,190 reps,5611,24:53,6340,869 lbs,2126,4:40,2278
939951,4093,Markus Enocksson,M,Sweden,Europe,34,81 kg,172 cm,14:39,3791,12:53,2711,18:00,3251,728 lbs,5303,56 reps,4809
2002117,4094,Max Nimmrichter,M,Germany,Europe,24,,,8:40,344,14:55,4151,19:14,4418,686 lbs,5983,55 reps,4970
1198394,4094,Björn Lehmann,M,Germany,Europe,32,73 kg,168 cm,,6627,10:33,1119,18:32,3796,770 lbs,4433,6:21,3891
232113,4096,Bobby Bushnell,M,United States,North America,28,195 lb,68 in,14:08,3449,208 reps,4332,19:16,4461,820 lbs,3216,6:58,4409
728750,4097,Kyle Brooks,M,United States,North America,30,218 lb,72 in,167 reps,5346,204 reps,4867,20:24,5242,895 lbs,1564,5:10,2854
880316,4097,Jonathan Husson,M,United States,North America,28,185 lb,71 in,173 reps,4622,12:25,2352,17:42,2901,735 lbs,5189,56 reps,4809
914891,4099,Bin Huang,M,China,Asia,32,70 kg,163 cm,12:31,2413,11:46,1896,20:10,5128,710 lbs,5629,56 reps,4809
1531187,4100,Omar Diaz,M,United States,North America,31,162 lb,69 in,176 reps,4277,14:47,4066,15:30,766,745 lbs,4986,50 reps,5783
1813921,4100,Keola Hanohano-Hong,M,United States,North America,30,,,177 reps,4176,178 reps,5763,19:58,5028,845 lbs,2618,4:41,2293
1014461,4102,Rúben Oliveira,M,Portugal,Europe,27,78 kg,176 cm,170 reps,4992,207 reps,4452,14:42,324,728 lbs,5303,56 reps,4809
2234520,4103,Konstantin Straßel,M,Germany,Europe,29,86 kg,178 cm,,6627,,6585,13:14,4,815 lbs,3331,5:40,3336
874265,4104,Derek Nelson,M,United States,North America,33,185 lb,69 in,170 reps,4992,207 reps,4452,17:22,2562,785 lbs,4050,6:16,3831
1711263,4105,Brett Thomasson,M,United States,North America,25,,,11:58,2065,207 reps,4452,18:06,3357,710 lbs,5629,6:57,4385
673684,4106,Jemel Kaiser,M,United States,North America,29,196 lb,69 in,14:43,3834,170 reps,5845,22:14,6001,910 lbs,1310,5:12,2899
1635642,4107,Tony Leon,M,United States,North America,29,190 lb,69 in,12:10,2191,157 reps,5961,23:35,6228,880 lbs,1874,6:00,3637
999233,4108,Miguel Santis,M,United States,North America,29,195 lb,68 in,,6627,,6585,20:11,5137,1005 lbs,274,3:57,1273
1378683,4108,Joshua Washington,M,United States,North America,24,180 lb,72 in,175 reps,4396,12:35,2488,17:05,2261,730 lbs,5283,52 reps,5468
682203,4110,José Pedro Cardoso,M,Portugal,Europe,33,85 kg,178 cm,178 reps,4093,14:22,3783,18:48,4048,777 lbs,4244,6:08,3734
2013270,4111,Aaron Valentine,M,United States,North America,24,200 lb,71 in,173 reps,4622,13:16,2972,18:12,3440,,6637,4:38,2232
250515,4112,Ryan Aldridge,M,United States,North America,33,195 lb,71 in,178 reps,4093,194 reps,5543,18:16,3504,804 lbs,3673,5:25,3093
258248,4113,SeHwan Kim,M,"Korea, Republic of",Asia,39,80 kg,180 cm,11:31,1769,208 reps,4332,18:45,3993,725 lbs,5382,6:59,4432
987111,4114,Wesley Tameifuna,M,United States,North America,32,210 lb,73 in,170 reps,4992,207 reps,4452,17:19,2516,895 lbs,1564,,6385
2273742,4115,Eduardo Nuñez,M,Chile,South America,25,,,14:08,3449,207 reps,4452,16:05,1261,772 lbs,4363,,6385
1694717,4116,Giorgi Matchavariani,M,Georgia,Europe,27,180 lb,173 cm,14:39,3791,12:12,2200,118 reps,6473,815 lbs,3331,6:39,4123
1941380,4117,Bernardo Gonzalez,M,United States,North America,31,175 lb,64 in,175 reps,4396,13:42,3306,21:59,5927,845 lbs,2618,6:02,3673
1802838,4118,Matthias Rapp,M,Germany,Europe,31,,,174 reps,4520,13:22,3055,17:26,2627,736 lbs,5179,58 reps,4541
2016163,4119,Adrià Garcia Closa,M,Spain,Europe,27,71 kg,169 cm,11:01,1495,12:12,2200,19:28,4630,650 lbs,6314,53 reps,5288
1005644,4120,Seth Adams,M,United States,North America,26,165 lb,67 in,13:19,2916,14:21,3768,17:23,2575,725 lbs,5382,53 reps,5288
2068969,4120,Matthew Leniuk,M,Canada,North America,24,215 lb,75 in,150 reps,5996,209 reps,4216,18:08,3381,806 lbs,3555,5:05,2781
1676702,4122,Ivan Moreno,M,Venezuela,South America,32,,,13:52,3276,12:34,2481,17:20,2537,733 lbs,5255,,6385
1348479,4122,Jacob Larsen,M,United States,North America,21,200 lb,73 in,179 reps,4017,202 reps,5105,19:01,4256,811 lbs,3442,5:26,3114
672475,4124,Rui Gomes,M,Portugal,Europe,31,72 kg,182 cm,10:36,1207,10:32,1104,,6557,,6637,6:59,4432
758264,4124,Vitaliy Kuchuk,M,,Asia,33,78 kg,175 cm,177 reps,4176,14:30,3877,17:59,3227,783 lbs,4116,58 reps,4541
1052061,4126,Alex Mack,M,United States,North America,24,205 lb,,170 reps,4992,13:37,3236,17:10,2348,830 lbs,2979,,6385
2090081,4127,Brandon Willis,M,United States,North America,28,180 lb,70 in,170 reps,4992,13:38,3248,18:23,3643,795 lbs,3824,6:48,4241
690166,4128,Eloi Guell Perez,M,Spain,Europe,32,72 kg,172 cm,13:47,3226,12:54,2729,18:10,3410,694 lbs,5916,57 reps,4672
457555,4128,Daniel Pitisano,M,Australia,Oceania,28,143 lb,165 cm,13:57,3335,209 reps,4216,19:16,4461,838 lbs,2805,54 reps,5136
1822017,4130,Eslam Fares,M,Egypt,Africa,32,100 kg,183 cm,178 reps,4093,14:34,3917,19:19,4494,800 lbs,3727,6:07,3725
866571,4131,Daniel Zeller,M,Germany,Europe,32,84 kg,173 cm,177 reps,4176,13:26,3101,18:45,3993,794 lbs,3884,56 reps,4809
180106,4132,Zeke Grove,M,Australia,Oceania,30,182 lb,169 cm,8:15,254,8:15,131,,6557,,6637,,6385
812320,4133,Darko Tasevski,M,Macedonia,Europe,29,93 kg,182 cm,14:59,4003,208 reps,4332,22:45,6121,847 lbs,2586,5:14,2926
1611391,4134,Travis Moore,M,United States,North America,25,,,172 reps,4754,12:54,2729,17:09,2330,735 lbs,5189,55 reps,4970
1324946,4135,Candy Ken,M,Austria,Europe,29,175 lb,67 in,11:12,1592,14:52,4120,21:28,5767,795 lbs,3824,57 reps,4672
1769081,4136,Maxime Bidan,M,France,Europe,25,75 kg,171 cm,12:44,2527,13:27,3121,18:20,3574,711 lbs,5620,54 reps,5136
1209105,4137,James Fowler,M,United Kingdom,Europe,30,95 kg,187 cm,,6627,,6585,17:07,2292,862 lbs,2259,4:38,2232
243409,4138,Nicholas Caudillo,M,United States,North America,32,180 lb,70 in,14:20,3581,13:59,3513,18:38,3893,762 lbs,4626,6:57,4385
462756,4139,Nicholas Strebel,M,United States,North America,28,185 lb,71 in,13:57,3335,142 reps,6064,19:35,4722,852 lbs,2473,5:45,3405
1772329,4140,Pablo Gonzalez,M,Spain,Europe,24,,,14:41,3812,10:59,1379,17:41,2886,715 lbs,5540,,6385
109620,4141,Jose Banales,M,United States,North America,31,200 lb,71 in,167 reps,5346,201 reps,5223,18:43,3967,839 lbs,2794,4:59,2684
773608,4142,Jordan Baugh,M,United States,North America,28,195 lb,73 in,156 reps,5799,207 reps,4452,18:32,3796,805 lbs,3574,4:46,2394
1531314,4143,Guillaume Arseneau,M,Canada,North America,36,215 lb,188 cm,135 reps,6373,175 reps,5798,17:08,2318,820 lbs,3216,4:42,2316
1998842,4144,Edward Jane,M,United Kingdom,Europe,25,,,14:10,3483,132 reps,6356,18:09,3396,863 lbs,2248,58 reps,4541
1983941,4145,Jordan Robbins,M,United States,North America,24,160 lb,66 in,14:42,3820,204 reps,4867,18:48,4048,832 lbs,2938,6:55,4352
1668114,4146,Austin Douglas,M,United States,North America,29,230 lb,73 in,14:25,3651,60 reps,6521,20:02,5071,875 lbs,1972,5:07,2811
26759,4146,Matthew Douglas,M,United States,North America,36,201 lb,72 in,172 reps,4754,209 reps,4216,20:00,5052,865 lbs,2173,6:16,3831
1176860,4148,Pascal Sibbald,M,Netherlands,Europe,34,72 kg,171 cm,148 reps,6074,,6585,13:16,6,795 lbs,3824,5:54,3539
708146,4149,Dillon Felkey,M,United States,North America,32,187 lb,73 in,12:24,2330,13:54,3449,19:51,4937,780 lbs,4191,54 reps,5136
1638357,4150,Geoffrey Jacquier,M,France,Europe,27,89 kg,183 cm,177 reps,4176,199 reps,5449,17:15,2449,794 lbs,3884,6:36,4087
1918763,4151,Jake Lauder,M,Australia,Oceania,23,90 kg,184 cm,178 reps,4093,208 reps,4332,20:57,5540,868 lbs,2143,6:25,3946
2168312,4152,Eric Balmisse,M,France,Europe,22,71 kg,171 cm,14:00,3372,14:42,4009,14:45,350,595 lbs,6544,50 reps,5783
1665026,4153,Jordan Jacob,M,United States,North America,27,,,14:08,3449,208 reps,4332,16:50,2006,745 lbs,4986,53 reps,5288
1548446,4153,Kurt Manin,M,United States,North America,32,170 lb,69 in,14:43,3834,14:40,3975,17:11,2368,740 lbs,5075,56 reps,4809
1591768,4155,Cody Baker,M,United States,North America,27,185 lb,71 in,13:27,3020,170 reps,5845,13:37,42,725 lbs,5382,50 reps,5783
1833202,4155,Ismael Perez,M,United States,North America,23,200 lb,,167 reps,5346,137 reps,6181,18:49,4067,875 lbs,1972,4:51,2506
855721,4157,Jonas Jonassen,M,Norway,Europe,33,90 kg,187 cm,156 reps,5799,206 reps,4574,15:20,667,772 lbs,4363,57 reps,4672
487532,4158,Luis Daniel Angullo Moral,M,Spain,Europe,33,90 kg,188 cm,14:22,3609,13:58,3502,,6557,795 lbs,3824,4:55,2584
361652,4159,Christian Ochoa,M,United States,North America,28,200 lb,70 in,177 reps,4176,13:37,3236,21:20,5710,776 lbs,4274,4:59,2684
1761430,4160,Sandro Falzone,M,Germany,Europe,29,88 kg,181 cm,13:30,3051,205 reps,4725,19:46,4879,831 lbs,2956,59 reps,4470
726933,4161,Kyle Comes,M,United States,North America,34,235 lb,71 in,14:05,3420,170 reps,5845,22:31,6074,845 lbs,2618,4:33,2125
2235551,4162,Moses Scroggins,M,United States,North America,18,160 lb,66 in,9:42,784,14:15,3676,18:04,3314,605 lbs,6527,50 reps,5783
1945343,4162,Gautier Bureau,M,France,Europe,27,77 kg,181 cm,178 reps,4093,12:14,2225,18:06,3357,713 lbs,5600,56 reps,4809
1848322,4162,JunSeong Im,M,"Korea, Republic of",Asia,24,154 lb,67 in,13:27,3020,12:57,2764,17:30,2693,,6637,55 reps,4970
1248357,4165,Daniel Martinsson,M,Sweden,Europe,27,90 kg,187 cm,168 reps,5311,204 reps,4867,17:38,2830,761 lbs,4639,4:48,2439
411929,4166,Michael Tillinghast,M,United States,North America,26,185 lb,69 in,11:29,1742,14:55,4151,19:45,4858,785 lbs,4050,53 reps,5288
1275637,4167,Ruben Ramirez,M,Venezuela,South America,24,,,12:25,2341,10:58,1365,19:41,4802,673 lbs,6116,52 reps,5468
427244,4167,Chin-Sheng Chou,M,Taiwan,Asia,32,80 kg,172 cm,14:02,3390,14:28,3858,22:19,6027,821 lbs,3198,5:59,3619
644742,4169,Pete Lindsey,M,United States,North America,25,165 lb,68 in,13:24,2982,13:18,3001,17:26,2627,705 lbs,5705,50 reps,5783
442213,4170,Alex Rosso,M,United States,North America,29,160 lb,65 in,12:13,2221,13:51,3411,21:31,5784,760 lbs,4677,6:30,4008
1613057,4171,Salomon Mantel,M,Netherlands,Europe,23,88 kg,184 cm,159 reps,5719,12:26,2365,18:49,4067,781 lbs,4171,6:12,3783
2163933,4172,Spencer Clayborn,M,United States,North America,24,195 lb,71 in,13:37,3118,184 reps,5699,18:36,3865,860 lbs,2291,54 reps,5136
1576342,4173,Mitchell Pitney,M,United States,North America,30,195 lb,70 in,176 reps,4277,205 reps,4725,21:21,5722,834 lbs,2912,4:50,2476
2074583,4174,Abdullah Alkindi,M,Oman,Asia,19,,,172 reps,4754,13:56,3473,17:31,2721,754 lbs,4835,6:54,4332
1555159,4175,Charles Dubreil,M,France,Europe,27,78 kg,173 cm,10:37,1216,13:01,2816,,6557,713 lbs,5600,6:24,3929
2005978,4176,Trevor Haggard,M,United States,North America,29,190 lb,70 in,6:56,41,9:20,499,,6557,,6637,,6385
2075981,4177,Gabriel Yánez,M,Venezuela,South America,29,,,12:59,2699,12:25,2352,19:23,4562,715 lbs,5540,55 reps,4970
307977,4178,Steven Vitale,M,United States,North America,32,195 lb,74 in,176 reps,4277,205 reps,4725,20:02,5071,802 lbs,3702,4:44,2349
970025,4179,Antonin Blanc,M,France,Europe,24,65 kg,175 cm,163 reps,5510,10:22,996,16:04,1242,566 lbs,6595,50 reps,5783
1770795,4180,Chris Ehl,M,United States,North America,26,185 lb,70 in,12:49,2579,13:57,3484,18:10,3410,750 lbs,4876,50 reps,5783
551097,4180,Andy Schumacher,M,United States,North America,41,163 lb,68 in,177 reps,4176,207 reps,4452,18:08,3381,760 lbs,4677,5:47,3446
625063,4182,Davíð Gunnarsson,M,Iceland,Europe,25,93 kg,194 cm,170 reps,4992,201 reps,5223,17:05,2261,750 lbs,4876,5:05,2781
1622807,4183,Alvaro Sainz,M,Spain,Europe,30,,,174 reps,4520,13:12,2928,15:34,812,676 lbs,6091,50 reps,5783
1213878,4184,Timothy Everhart,M,United States,North America,31,175 lb,68 in,11:09,1567,206 reps,4574,23:19,6206,783 lbs,4116,6:03,3676
1185359,4185,Salvador Flores,M,United States,North America,28,,,14:11,3492,209 reps,4216,,6557,800 lbs,3727,4:34,2149
1259240,4186,Goncalves Jordan,M,France,Europe,27,75 kg,175 cm,165 reps,5432,11:35,1761,16:15,1425,681 lbs,6064,52 reps,5468
1005782,4187,Daniel Saul Angulo,M,Mexico,North America,22,77 kg,176 cm,176 reps,4277,208 reps,4332,19:58,5028,821 lbs,3198,5:39,3316
467425,4188,Simon Widler,M,Austria,Europe,32,202 lb,186 cm,171 reps,4871,14:47,4066,15:53,1079,719 lbs,5481,57 reps,4672
723192,4189,Mauro Scali,M,United States,North America,30,150 lb,68 in,11:47,1949,12:43,2589,18:49,4067,702 lbs,5783,50 reps,5783
1935576,4190,Jackson Henkle,M,United States,North America,19,197 lb,74 in,171 reps,4871,209 reps,4216,19:22,4547,826 lbs,3080,5:48,3459
1593711,4191,Pierre Cloupet,M,France,Europe,28,,,14:08,3449,9:53,751,,6557,750 lbs,4876,58 reps,4541
1999132,4192,Gilg Julien,M,France,Europe,19,69 kg,172 cm,13:48,3235,12:17,2253,17:34,2773,651 lbs,6312,51 reps,5608
1799180,4193,Dylan Ford,M,Australia,Oceania,24,85 kg,183 cm,12:08,2168,208 reps,4332,19:39,4774,767 lbs,4501,6:58,4409
649340,4193,Luowei Yan,M,China,Asia,32,82 kg,171 cm,14:25,3651,192 reps,5577,21:51,5892,850 lbs,2505,4:54,2559
701230,4195,Lee Guy,M,United Kingdom,Europe,46,77 kg,68 in,13:19,2916,207 reps,4452,14:59,469,586 lbs,6565,50 reps,5783
1998316,4196,Andrew Kimball,M,United States,North America,25,202 lb,72 in,170 reps,4992,206 reps,4574,20:34,5332,875 lbs,1972,5:39,3316
1140179,4197,Nick Tetley,M,Canada,North America,29,190 lb,70 in,,6627,,6585,17:51,3083,852 lbs,2473,4:03,1421
1190723,4198,Blake Ritter,M,United States,North America,28,172 lb,68 in,156 reps,5799,205 reps,4725,19:01,4256,870 lbs,2098,5:39,3316
1282175,4199,Sander Jansen,M,Netherlands,Europe,19,78 kg,179 cm,14:45,3852,10:45,1229,,6557,865 lbs,2173,,6385
1759476,4200,William Holdren,M,United States,North America,28,181 lb,68 in,13:02,2739,11:32,1734,21:03,5582,,6637,5:52,3508
2271850,4200,James Coyle,M,United States,North America,30,,,171 reps,4871,203 reps,4979,17:59,3227,768 lbs,4489,4:57,2634
540622,4200,Eamon Cullen,M,Ireland,Europe,36,86 kg,176 cm,166 reps,5391,209 reps,4216,17:29,2678,772 lbs,4363,5:55,3552
1426894,4203,Joey Hoechsmann,M,Canada,North America,46,217 lb,70 in,14:02,3390,203 reps,4979,21:19,5704,826 lbs,3080,5:22,3051
726969,4204,Abraham Leon,M,Mexico,North America,32,78 kg,172 cm,168 reps,5311,11:37,1778,20:30,5288,797 lbs,3800,6:32,4032
295335,4205,Loic Hoy,M,France,Europe,34,69 kg,163 cm,12:50,2593,12:14,2225,22:45,6121,722 lbs,5434,6:17,3840
71438,4206,Dan Forster,M,United Kingdom,Europe,34,186 lb,175 cm,170 reps,4992,14:47,4066,21:11,5649,812 lbs,3424,4:31,2092
374697,4207,Mark Simonini,M,United States,North America,30,165 lb,70 in,13:56,3321,12:25,2352,20:17,5187,830 lbs,2979,,6385
1076872,4207,Andrew Mosier,M,United States,North America,30,200 lb,,172 reps,4754,206 reps,4574,19:21,4533,795 lbs,3824,4:53,2539
1437389,4209,Martijn van Rumund,M,Netherlands,Europe,25,95 kg,185 cm,14:23,3621,14:43,4021,16:54,2069,757 lbs,4740,50 reps,5783
1800743,4210,Domenic Caniglia,M,United States,North America,22,185 lb,67 in,134 reps,6403,13:06,2863,20:58,5549,896 lbs,1553,6:19,3867
1696245,4211,Adam Ullenius Olofsson,M,Sweden,Europe,28,,,171 reps,4871,202 reps,5105,16:28,1623,749 lbs,4938,6:05,3702
163561,4211,DONGWON LEE,M,"Korea, Republic of",Asia,32,80 kg,175 cm,12:56,2655,14:41,3997,20:18,5195,767 lbs,4501,6:21,3891
916295,4213,Rennan Matsen,M,Brazil,South America,31,85 kg,181 cm,165 reps,5432,207 reps,4452,16:40,1820,805 lbs,3574,55 reps,4970
934425,4213,Seunghyun Jang,M,"Korea, Republic of",Asia,29,76 kg,175 cm,12:59,2699,12:56,2748,22:12,5991,765 lbs,4545,6:50,4265
1209794,4215,Simon Uppman,M,Sweden,Europe,27,90 kg,183 cm,12:59,2699,202 reps,5105,18:19,3555,740 lbs,5075,6:15,3819
1583118,4216,Alexander Chavez,M,United States,North America,20,195 lb,74 in,149 reps,6055,14:35,3928,18:05,3334,825 lbs,3099,6:17,3840
1549285,4217,Björn Kullberg,M,Sweden,Europe,29,81 kg,178 cm,,6627,13:25,3084,20:05,5093,803 lbs,3684,4:18,1769
1513496,4217,Yousef Khattabi,M,Morocco,Africa,28,,,170 reps,4992,13:43,3316,17:44,2934,800 lbs,3727,53 reps,5288
534639,4217,Matthew Lujan,M,United States,North America,30,180 lb,68 in,14:38,3778,13:47,3361,21:08,5616,792 lbs,3930,5:56,3572
1519145,4220,Dalton Herrero,M,United States,North America,26,160 lb,69 in,153 reps,5907,12:29,2403,21:10,5640,815 lbs,3331,5:18,2983
1558833,4220,Zac Thompson,M,United States,North America,26,,,176 reps,4277,192 reps,5577,18:12,3440,845 lbs,2618,6:55,4352
222668,4222,Ricardo Carrillo,M,Mexico,North America,33,80 kg,173 cm,173 reps,4622,13:43,3316,19:29,4646,815 lbs,3331,6:55,4352
177762,4223,Eun seok Choi,M,"Korea, Republic of",Asia,35,95 kg,183 cm,170 reps,4992,206 reps,4574,17:54,3134,825 lbs,3099,59 reps,4470
352604,4224,Richy Jordan,M,Barbados,North America,33,86 kg,178 cm,,6627,,6585,17:50,3066,871 lbs,2057,4:25,1940
2219678,4225,Václav Adámek,M,Czech Republic,Europe,30,,,,6627,,6585,13:35,37,845 lbs,2618,6:58,4409
1111038,4225,Matthew Impagliatelli,M,United States,North America,29,,,14:12,3503,183 reps,5708,21:44,5856,855 lbs,2388,5:08,2821
905890,4227,Michael Haddad,M,United States,North America,30,185 lb,72 in,172 reps,4754,14:00,3524,14:29,225,685 lbs,5994,50 reps,5783
482715,4228,Hector Alcayde,M,United States,North America,32,168 lb,65 in,14:18,3563,204 reps,4867,21:17,5690,860 lbs,2291,6:20,3878
1753938,4229,Dareios Linss,M,Germany,Europe,21,180 lb,68 in,12:57,2672,12:30,2420,18:41,3929,700 lbs,5801,52 reps,5468
1457017,4230,Axel Bourgin,M,France,Europe,25,92 kg,181 cm,,6627,,6585,16:58,2144,871 lbs,2057,5:11,2878
1962515,4231,Ben Murphy,M,Ireland,Europe,26,,,170 reps,4992,12:56,2748,18:08,3381,794 lbs,3884,53 reps,5288
698686,4232,Mark VanderMeer,M,United States,North America,37,195 lb,76 in,177 reps,4176,206 reps,4574,16:55,2085,704 lbs,5758,6:05,3702
1356933,4233,John Pierson,M,United States,North America,30,210 lb,70 in,173 reps,4622,135 reps,6260,19:18,4484,885 lbs,1754,5:30,3179
231767,4234,Paul-Dwane McMenamin,M,Ireland,Europe,33,83 kg,175 cm,156 reps,5799,13:54,3449,19:07,4332,836 lbs,2846,6:20,3878
471494,4234,Garrett McLean,M,United States,North America,33,185 lb,69 in,142 reps,6197,14:08,3591,17:40,2872,770 lbs,4433,5:32,3211
1050839,4236,Paul Boutes,M,France,Europe,29,78 kg,180 cm,176 reps,4277,13:20,3037,19:35,4722,783 lbs,4116,6:42,4165
1785292,4237,Remi Martin,M,France,Europe,28,,,174 reps,4520,11:17,1570,17:21,2552,663 lbs,6210,52 reps,5468
795569,4238,Aaro Isosaari,M,Finland,Europe,24,,,13:43,3191,12:28,2388,20:56,5532,757 lbs,4740,59 reps,4470
750391,4239,Alexander Baldauf,M,Austria,Europe,29,,,178 reps,4093,207 reps,4452,19:48,4907,839 lbs,2794,6:35,4076
1946218,4240,Cato Akay,M,Norway,Europe,26,85 kg,174 cm,14:08,3449,13:20,3037,23:04,6170,815 lbs,3331,6:55,4352
